Filename,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
WeatherManager.cc,"""Site Sky Temperature""",OutputProcessor::Unit::C,state.dataEnvrn->SkyTemp,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Horizontal Infrared Radiation Rate per Area""",OutputProcessor::Unit::W_m2,state.dataWeatherManager->HorizIRSky,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Diffuse Solar Radiation Rate per Area""",OutputProcessor::Unit::W_m2,state.dataEnvrn->DifSolarRad,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Direct Solar Radiation Rate per Area""",OutputProcessor::Unit::W_m2,state.dataEnvrn->BeamSolarRad,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Precipitation Depth""",OutputProcessor::Unit::m,state.dataEnvrn->LiquidPrecipitation,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Summed,"""Environment"""
WeatherManager.cc,"""Site Ground Reflected Solar Radiation Rate per Area""",OutputProcessor::Unit::W_m2,state.dataEnvrn->GndSolarRad,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Ground Temperature""",OutputProcessor::Unit::C,state.dataEnvrn->GroundTemp,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Surface Ground Temperature""",OutputProcessor::Unit::C,state.dataEnvrn->GroundTemp_Surface,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Deep Ground Temperature""",OutputProcessor::Unit::C,state.dataEnvrn->GroundTemp_Deep,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Simple Factor Model Ground Temperature""",OutputProcessor::Unit::C,state.dataEnvrn->GroundTempFC,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Total Sky Cover""",OutputProcessor::Unit::None,state.dataEnvrn->TotalCloudCover,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Opaque Sky Cover""",OutputProcessor::Unit::None,state.dataEnvrn->OpaqueCloudCover,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Outdoor Air Enthalpy""",OutputProcessor::Unit::J_kg,state.dataEnvrn->OutEnthalpy,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Outdoor Air Density""",OutputProcessor::Unit::kg_m3,state.dataEnvrn->OutAirDensity,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Solar Azimuth Angle""",OutputProcessor::Unit::deg,state.dataWeatherManager->SolarAzimuthAngle,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Solar Altitude Angle""",OutputProcessor::Unit::deg,state.dataWeatherManager->SolarAltitudeAngle,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Solar Hour Angle""",OutputProcessor::Unit::deg,state.dataWeatherManager->HrAngle,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Rain Status""",OutputProcessor::Unit::None,state.dataWeatherManager->RptIsRain,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Snow on Ground Status""",OutputProcessor::Unit::None,state.dataWeatherManager->RptIsSnow,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Exterior Horizontal Sky Illuminance""",OutputProcessor::Unit::lux,state.dataEnvrn->HISKF,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Exterior Horizontal Beam Illuminance""",OutputProcessor::Unit::lux,state.dataEnvrn->HISUNF,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Exterior Beam Normal Illuminance""",OutputProcessor::Unit::lux,state.dataEnvrn->HISUNFnorm,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Sky Diffuse Solar Radiation Luminous Efficacy""",OutputProcessor::Unit::lum_W,state.dataEnvrn->PDIFLW,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Beam Solar Radiation Luminous Efficacy""",OutputProcessor::Unit::lum_W,state.dataEnvrn->PDIRLW,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Daylighting Model Sky Clearness""",OutputProcessor::Unit::None,state.dataEnvrn->SkyClearness,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Daylighting Model Sky Brightness""",OutputProcessor::Unit::None,state.dataEnvrn->SkyBrightness,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Site Daylight Saving Time Status""",OutputProcessor::Unit::None,state.dataEnvrn->DSTIndicator,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::State,"""Environment"""
WeatherManager.cc,"""Site Day Type Index""",OutputProcessor::Unit::None,state.dataWeatherManager->RptDayType,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::State,"""Environment"""
WeatherManager.cc,"""Site Mains Water Temperature""",OutputProcessor::Unit::C,state.dataEnvrn->WaterMainsTemp,OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,"""Environment"""
WeatherManager.cc,"""Sizing Period Site Drybulb Temperature Range Modifier Schedule Value""",unitType,state.dataWeatherManager->SPSiteDryBulbRangeModScheduleValue(EnvrnNum),OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,state.dataIPShortCut->cAlphaArgs(4)
WeatherManager.cc,"""Sizing Period Site Humidity Condition Schedule Value""",unitType,state.dataWeatherManager->SPSiteHumidityConditionScheduleValue(EnvrnNum),OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,state.dataIPShortCut->cAlphaArgs(6)
WeatherManager.cc,"""Sizing Period Site Beam Solar Schedule Value""",unitType,state.dataWeatherManager->SPSiteBeamSolarScheduleValue(EnvrnNum),OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,state.dataIPShortCut->cAlphaArgs(11)
WeatherManager.cc,"""Sizing Period Site Diffuse Solar Schedule Value""",unitType,state.dataWeatherManager->SPSiteDiffuseSolarScheduleValue(EnvrnNum),OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,state.dataIPShortCut->cAlphaArgs(12)
WeatherManager.cc,"""Sizing Period Site Sky Temperature Schedule Value""",unitType,state.dataWeatherManager->SPSiteSkyTemperatureScheduleValue(envFound),OutputProcessor::SOVTimeStepType::Zone,OutputProcessor::SOVStoreType::Average,state.dataIPShortCut->cAlphaArgs(3)
UnitarySystem.cc,"""Unitary System Part Load Ratio""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].m_PartLoadFrac,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Total Cooling Rate""",OutputProcessor::Unit::W,state.dataUnitarySystems->unitarySys[sysNum].m_TotCoolEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Sensible Cooling Rate""",OutputProcessor::Unit::W,state.dataUnitarySystems->unitarySys[sysNum].m_SensCoolEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Latent Cooling Rate""",OutputProcessor::Unit::W,state.dataUnitarySystems->unitarySys[sysNum].m_LatCoolEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Total Heating Rate""",OutputProcessor::Unit::W,state.dataUnitarySystems->unitarySys[sysNum].m_TotHeatEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Sensible Heating Rate""",OutputProcessor::Unit::W,state.dataUnitarySystems->unitarySys[sysNum].m_SensHeatEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Latent Heating Rate""",OutputProcessor::Unit::W,state.dataUnitarySystems->unitarySys[sysNum].m_LatHeatEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Ancillary Electricity Rate""",OutputProcessor::Unit::W,state.dataUnitarySystems->unitarySys[sysNum].m_TotalAuxElecPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Cooling Ancillary Electricity Energy""",OutputProcessor::Unit::J,state.dataUnitarySystems->unitarySys[sysNum].m_CoolingAuxElecConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Heating Ancillary Electricity Energy""",OutputProcessor::Unit::J,state.dataUnitarySystems->unitarySys[sysNum].m_HeatingAuxElecConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Electricity Rate""",OutputProcessor::Unit::W,state.dataUnitarySystems->unitarySys[sysNum].m_ElecPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Electricity Energy""",OutputProcessor::Unit::J,state.dataUnitarySystems->unitarySys[sysNum].m_ElecPowerConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Predicted Sensible Load to Setpoint Heat Transfer Rate""",OutputProcessor::Unit::W,state.dataUnitarySystems->unitarySys[sysNum].m_SensibleLoadPredicted,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Predicted Moisture Load to Setpoint Heat Transfer Rate""",OutputProcessor::Unit::W,state.dataUnitarySystems->unitarySys[sysNum].m_MoistureLoadPredicted,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Dehumidification Induced Heating Demand Rate""",OutputProcessor::Unit::W,state.dataUnitarySystems->unitarySys[sysNum].m_DehumidInducedHeatingDemandRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Fan Part Load Ratio""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].FanPartLoadRatio,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Compressor Part Load Ratio""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].m_CompPartLoadRatio,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Frost Control Status""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].m_FrostControlStatus,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Heat Recovery Rate""",OutputProcessor::Unit::W,state.dataUnitarySystems->unitarySys[sysNum].m_HeatRecoveryRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Heat Recovery Inlet Temperature""",OutputProcessor::Unit::C,state.dataUnitarySystems->unitarySys[sysNum].m_HeatRecoveryInletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Heat Recovery Outlet Temperature""",OutputProcessor::Unit::C,state.dataUnitarySystems->unitarySys[sysNum].m_HeatRecoveryOutletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Heat Recovery Fluid Mass Flow Rate""",OutputProcessor::Unit::kg_s,state.dataUnitarySystems->unitarySys[sysNum].m_HeatRecoveryMassFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Heat Recovery Energy""",OutputProcessor::Unit::J,state.dataUnitarySystems->unitarySys[sysNum].m_HeatRecoveryEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Requested Sensible Cooling Rate""",OutputProcessor::Unit::W,state.dataUnitarySystems->unitarySys[sysNum].m_CoolingCoilSensDemand,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Requested Latent Cooling Rate""",OutputProcessor::Unit::W,state.dataUnitarySystems->unitarySys[sysNum].m_CoolingCoilLatentDemand,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Zone Load Sensible Heat Ratio""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].LoadSHR,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Cooling Coil Load Sensible Heat Ratio""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].CoilSHR,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Requested Heating Rate""",OutputProcessor::Unit::W,state.dataUnitarySystems->unitarySys[sysNum].m_HeatingCoilSensDemand,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System DX Coil Cycling Ratio""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].m_CycRatio,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System DX Coil Speed Ratio""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].m_SpeedRatio,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System DX Coil Speed Level""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].m_SpeedNum,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Water Coil Cycling Ratio""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].m_CycRatio,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Water Coil Speed Ratio""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].m_SpeedRatio,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Unitary System Water Coil Speed Level""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].m_SpeedNum,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Coil System Cycling Ratio""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].m_CoolingCycRatio,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Coil System Compressor Speed Ratio""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].m_CoolingSpeedRatio,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Coil System Cycling Ratio""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].m_CoolingCycRatio,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Coil System Compressor Speed Ratio""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].m_CoolingSpeedRatio,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Coil System Compressor Speed Number""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].m_CoolingSpeedNum,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
UnitarySystem.cc,"""Coil System Part Load Ratio""",OutputProcessor::Unit::None,state.dataUnitarySystems->unitarySys[sysNum].m_CoolingPartLoadFrac,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataUnitarySystems->unitarySys[sysNum].Name
